group	label
4076	Adjusted BIC penalty = 1.2615
4077	Adjusted BIC penalty = 1.2115
4078	Adjusted BIC penalty = 1.2278
4079	Adjusted BIC penalty = 1.2300
4080	Adjusted BIC penalty = 1.5672
4081	Adjusted BIC penalty = 1.3897
4082	Adjusted BIC penalty = 1.3274
4083	Adjusted BIC penalty = 1.2824
4084	Adjusted BIC penalty = 1.2452
4085	Adjusted BIC penalty = 1.2842
4086	Adjusted BIC penalty = 1.6723
4087	Adjusted BIC penalty = 1.5573
4088	Adjusted BIC penalty = 1.5391
4089	Adjusted BIC penalty = 1.4926
4090	Adjusted BIC penalty = 1.4083
4091	Adjusted BIC penalty = 1.4245
4092	Adjusted BIC penalty = 1.5398
4093	Adjusted BIC penalty = 1.3494
4094	Adjusted BIC penalty = 1.2895
4095	Adjusted BIC penalty = 1.3017
4096	Adjusted BIC penalty = 1.3228
4097	Adjusted BIC penalty = 1.6256
4098	Adjusted BIC penalty = 1.5037
4099	Adjusted BIC penalty = 1.4359
4100	Adjusted BIC penalty = 1.4160
4101	Adjusted BIC penalty = 1.3697
4102	Adjusted BIC penalty = 1.3550
4103	Adjusted BIC penalty = 1.6251
4104	Adjusted BIC penalty = 1.5013
4105	Adjusted BIC penalty = 1.4359
4106	Adjusted BIC penalty = 1.4149
4107	Adjusted BIC penalty = 1.3697
4108	Adjusted BIC penalty = 1.3550
4109	Adjusted BIC penalty = 1.5605
4110	Adjusted BIC penalty = 1.4138
4111	Adjusted BIC penalty = 1.3466
4112	Adjusted BIC penalty = 1.2913
4113	Adjusted BIC penalty = 1.2842
4114	Adjusted BIC penalty = 1.2948
4115	Adjusted BIC penalty = 1.5937
4116	Adjusted BIC penalty = 1.4552
4117	Adjusted BIC penalty = 1.3811
4118	Adjusted BIC penalty = 1.3243
4119	Adjusted BIC penalty = 1.3067
4120	Adjusted BIC penalty = 1.3196
4121	Adjusted BIC penalty = 1.5273
4122	Adjusted BIC penalty = 1.3824
4123	Adjusted BIC penalty = 1.2750
4124	Adjusted BIC penalty = 1.2388
4125	Adjusted BIC penalty = 1.2452
4126	Adjusted BIC penalty = 1.2388
4127	Adjusted BIC penalty = 1.6748
4128	Adjusted BIC penalty = 1.5580
4129	Adjusted BIC penalty = 1.5431
4130	Adjusted BIC penalty = 1.4942
4131	Adjusted BIC penalty = 1.4127
4132	Adjusted BIC penalty = 1.4266
4133	Adjusted BIC penalty = 1.6246
4134	Adjusted BIC penalty = 1.5006
4135	Adjusted BIC penalty = 1.4338
4136	Adjusted BIC penalty = 1.4149
4137	Adjusted BIC penalty = 1.3697
4138	Adjusted BIC penalty = 1.3550
4139	Adjusted BIC penalty = 1.6764
4140	Adjusted BIC penalty = 1.5592
4141	Adjusted BIC penalty = 1.5438
4142	Adjusted BIC penalty = 1.4942
4143	Adjusted BIC penalty = 1.4127
4144	Adjusted BIC penalty = 1.4266
4145	Adjusted BIC penalty = 1.6096
4146	Adjusted BIC penalty = 1.4689
4147	Adjusted BIC penalty = 1.4003
4148	Adjusted BIC penalty = 1.3604
4149	Adjusted BIC penalty = 1.3228
4150	Adjusted BIC penalty = 1.3289
4151	Adjusted BIC penalty = 1.5820
4152	Adjusted BIC penalty = 1.4214
4153	Adjusted BIC penalty = 1.3304
4154	Adjusted BIC penalty = 1.2860
4155	Adjusted BIC penalty = 1.2787
4156	Adjusted BIC penalty = 1.2842
4157	Adjusted BIC penalty = 1.6764
4158	Adjusted BIC penalty = 1.5586
4159	Adjusted BIC penalty = 1.5431
4160	Adjusted BIC penalty = 1.4934
4161	Adjusted BIC penalty = 1.4116
4162	Adjusted BIC penalty = 1.4266
4163	Adjusted BIC penalty = 1.5438
4164	Adjusted BIC penalty = 1.4171
4165	Adjusted BIC penalty = 1.3522
4166	Adjusted BIC penalty = 1.2878
4167	Adjusted BIC penalty = 1.2931
4168	Adjusted BIC penalty = 1.3259
4169	Adjusted BIC penalty = 1.5592
4170	Adjusted BIC penalty = 1.4037
4171	Adjusted BIC penalty = 1.3289
4172	Adjusted BIC penalty = 1.2805
4173	Adjusted BIC penalty = 1.2452
4174	Adjusted BIC penalty = 1.2693
4175	Adjusted BIC penalty = 1.6101
4176	Adjusted BIC penalty = 1.4644
4177	Adjusted BIC penalty = 1.3945
4178	Adjusted BIC penalty = 1.3379
4179	Adjusted BIC penalty = 1.3259
4180	Adjusted BIC penalty = 1.3394
4181	Adjusted BIC penalty = 1.6132
4182	Adjusted BIC penalty = 1.4715
4183	Adjusted BIC penalty = 1.3968
4184	Adjusted BIC penalty = 1.3604
4185	Adjusted BIC penalty = 1.3304
4186	Adjusted BIC penalty = 1.6241
4187	Adjusted BIC penalty = 1.5029
4188	Adjusted BIC penalty = 1.4338
4189	Adjusted BIC penalty = 1.4149
4190	Adjusted BIC penalty = 1.3697
4191	Adjusted BIC penalty = 1.3536
4192	Adjusted BIC penalty = 1.5756
4193	Adjusted BIC penalty = 1.4318
4194	Adjusted BIC penalty = 1.3550
4195	Adjusted BIC penalty = 1.3083
4196	Adjusted BIC penalty = 1.2913
4197	Adjusted BIC penalty = 1.3067
4198	Adjusted BIC penalty = 1.5904
4199	Adjusted BIC penalty = 1.4266
4200	Adjusted BIC penalty = 1.3631
4201	Adjusted BIC penalty = 1.3349
4202	Adjusted BIC penalty = 1.2931
4203	Adjusted BIC penalty = 1.3243
4204	Adjusted BIC penalty = 1.5943
4205	Adjusted BIC penalty = 1.4428
4206	Adjusted BIC penalty = 1.3799
4207	Adjusted BIC penalty = 1.3349
4208	Adjusted BIC penalty = 1.3212
4209	Adjusted BIC penalty = 1.3319
4210	Adjusted BIC penalty = 1.6760
4211	Adjusted BIC penalty = 1.5592
4212	Adjusted BIC penalty = 1.5444
4213	Adjusted BIC penalty = 1.4942
4214	Adjusted BIC penalty = 1.4127
4215	Adjusted BIC penalty = 1.4266
4216	Adjusted BIC penalty = 1.6227
4217	Adjusted BIC penalty = 1.5006
4218	Adjusted BIC penalty = 1.4328
4219	Adjusted BIC penalty = 1.4105
4220	Adjusted BIC penalty = 1.3697
4221	Adjusted BIC penalty = 1.3536
4222	Adjusted BIC penalty = 1.6748
4223	Adjusted BIC penalty = 1.5586
4224	Adjusted BIC penalty = 1.5444
4225	Adjusted BIC penalty = 1.4934
4226	Adjusted BIC penalty = 1.4127
4227	Adjusted BIC penalty = 1.4266
4228	Adjusted BIC penalty = 1.6595
4229	Adjusted BIC penalty = 1.5464
4230	Adjusted BIC penalty = 1.5223
4231	Adjusted BIC penalty = 1.4827
4232	Adjusted BIC penalty = 1.4094
4233	Adjusted BIC penalty = 1.4138
4234	Adjusted BIC penalty = 1.6060
4235	Adjusted BIC penalty = 1.4626
4236	Adjusted BIC penalty = 1.3909
4237	Adjusted BIC penalty = 1.3550
4238	Adjusted BIC penalty = 1.3228
4239	Adjusted BIC penalty = 1.3394
4240	Adjusted BIC penalty = 1.6007
4241	Adjusted BIC penalty = 1.4534
4242	Adjusted BIC penalty = 1.3671
4243	Adjusted BIC penalty = 1.3180
4244	Adjusted BIC penalty = 1.3100
4245	Adjusted BIC penalty = 1.3259
4246	Adjusted BIC penalty = 1.5959
4247	Adjusted BIC penalty = 1.4599
4248	Adjusted BIC penalty = 1.3799
4249	Adjusted BIC penalty = 1.3394
4250	Adjusted BIC penalty = 1.3148
4251	Adjusted BIC penalty = 1.3349
4252	Adjusted BIC penalty = 1.5561
4253	Adjusted BIC penalty = 1.3933
4254	Adjusted BIC penalty = 1.3148
4255	Adjusted BIC penalty = 1.2693
4256	Adjusted BIC penalty = 1.2693
4257	Adjusted BIC penalty = 1.3050
4258	Adjusted BIC penalty = 1.5714
4259	Adjusted BIC penalty = 1.4277
4260	Adjusted BIC penalty = 1.3494
4261	Adjusted BIC penalty = 1.3050
4262	Adjusted BIC penalty = 1.2913
4263	Adjusted BIC penalty = 1.3017
4264	Adjusted BIC penalty = 1.5021
4265	Adjusted BIC penalty = 1.4359
4266	Adjusted BIC penalty = 1.4160
4267	Adjusted BIC penalty = 1.3697
4268	Adjusted BIC penalty = 1.3550
4269	Adjusted BIC penalty = 1.6251
4270	Adjusted BIC penalty = 1.5021
4271	Adjusted BIC penalty = 1.4348
4272	Adjusted BIC penalty = 1.4149
4273	Adjusted BIC penalty = 1.3697
4274	Adjusted BIC penalty = 1.3550
4275	Adjusted BIC penalty = 1.6122
4276	Adjusted BIC penalty = 1.4707
4277	Adjusted BIC penalty = 1.4026
4278	Adjusted BIC penalty = 1.3657
4279	Adjusted BIC penalty = 1.3319
4280	Adjusted BIC penalty = 1.3480
4281	Adjusted BIC penalty = 1.6756
4282	Adjusted BIC penalty = 1.5586
4283	Adjusted BIC penalty = 1.5444
4284	Adjusted BIC penalty = 1.4942
4285	Adjusted BIC penalty = 1.4127
4286	Adjusted BIC penalty = 1.4266
4287	Adjusted BIC penalty = 1.5497
4288	Adjusted BIC penalty = 1.4060
4289	Adjusted BIC penalty = 1.3408
4290	Adjusted BIC penalty = 1.2805
4291	Adjusted BIC penalty = 1.2750
4292	Adjusted BIC penalty = 1.3033
4293	Adjusted BIC penalty = 1.5630
4294	Adjusted BIC penalty = 1.4003
4295	Adjusted BIC penalty = 1.3304
4296	Adjusted BIC penalty = 1.2768
4297	Adjusted BIC penalty = 1.2878
4298	Adjusted BIC penalty = 1.2983
4299	Adjusted BIC penalty = 1.5720
4300	Adjusted BIC penalty = 1.4256
4301	Adjusted BIC penalty = 1.3536
4302	Adjusted BIC penalty = 1.3033
4303	Adjusted BIC penalty = 1.2878
4304	Adjusted BIC penalty = 1.3033
4305	Adjusted BIC penalty = 1.5567
4306	Adjusted BIC penalty = 1.4014
4307	Adjusted BIC penalty = 1.3364
4308	Adjusted BIC penalty = 1.2824
4309	Adjusted BIC penalty = 1.2555
4310	Adjusted BIC penalty = 1.2693
4311	Adjusted BIC penalty = 1.6256
4312	Adjusted BIC penalty = 1.5013
4313	Adjusted BIC penalty = 1.4348
4314	Adjusted BIC penalty = 1.4160
4315	Adjusted BIC penalty = 1.3697
4316	Adjusted BIC penalty = 1.3550
4317	Adjusted BIC penalty = 1.5678
4318	Adjusted BIC penalty = 1.4094
4319	Adjusted BIC penalty = 1.3480
4320	Adjusted BIC penalty = 1.2913
4321	Adjusted BIC penalty = 1.2878
4322	Adjusted BIC penalty = 1.2948
4323	Adjusted BIC penalty = 1.6023
4324	Adjusted BIC penalty = 1.4496
4325	Adjusted BIC penalty = 1.3799
4326	Adjusted BIC penalty = 1.3364
4327	Adjusted BIC penalty = 1.3164
4328	Adjusted BIC penalty = 1.3259
4329	Adjusted BIC penalty = 1.6034
4330	Adjusted BIC penalty = 1.4477
4331	Adjusted BIC penalty = 1.3786
4332	Adjusted BIC penalty = 1.3289
4333	Adjusted BIC penalty = 1.3132
4334	Adjusted BIC penalty = 1.3334
4335	Adjusted BIC penalty = 1.6096
4336	Adjusted BIC penalty = 1.4644
4337	Adjusted BIC penalty = 1.3860
4338	Adjusted BIC penalty = 1.3508
4339	Adjusted BIC penalty = 1.3228
4340	Adjusted BIC penalty = 1.3451
4341	Adjusted BIC penalty = 1.6251
4342	Adjusted BIC penalty = 1.5013
4343	Adjusted BIC penalty = 1.4348
4344	Adjusted BIC penalty = 1.4149
4345	Adjusted BIC penalty = 1.3697
4346	Adjusted BIC penalty = 1.3550
4347	Adjusted BIC penalty = 1.6127
4348	Adjusted BIC penalty = 1.4698
4349	Adjusted BIC penalty = 1.4003
4350	Adjusted BIC penalty = 1.3591
4351	Adjusted BIC penalty = 1.3508
4352	Adjusted BIC penalty = 1.5814
4353	Adjusted BIC penalty = 1.4224
4354	Adjusted BIC penalty = 1.3319
4355	Adjusted BIC penalty = 1.2965
4356	Adjusted BIC penalty = 1.2712
4357	Adjusted BIC penalty = 1.2913
4358	Adjusted BIC penalty = 1.6251
4359	Adjusted BIC penalty = 1.5029
4360	Adjusted BIC penalty = 1.4359
4361	Adjusted BIC penalty = 1.4149
4362	Adjusted BIC penalty = 1.3697
4363	Adjusted BIC penalty = 1.3550
4364	Adjusted BIC penalty = 1.6752
4365	Adjusted BIC penalty = 1.5592
4366	Adjusted BIC penalty = 1.5444
4367	Adjusted BIC penalty = 1.4934
4368	Adjusted BIC penalty = 1.4105
4369	Adjusted BIC penalty = 1.4266
4370	Adjusted BIC penalty = 1.5732
4371	Adjusted BIC penalty = 1.4266
4372	Adjusted BIC penalty = 1.3522
4373	Adjusted BIC penalty = 1.3083
4374	Adjusted BIC penalty = 1.2913
4375	Adjusted BIC penalty = 1.3050
4376	Adjusted BIC penalty = 1.5893
4377	Adjusted BIC penalty = 1.4318
4378	Adjusted BIC penalty = 1.3657
4379	Adjusted BIC penalty = 1.3132
4380	Adjusted BIC penalty = 1.2948
4381	Adjusted BIC penalty = 1.3212
4382	Adjusted BIC penalty = 1.6251
4383	Adjusted BIC penalty = 1.5029
4384	Adjusted BIC penalty = 1.4338
4385	Adjusted BIC penalty = 1.4160
4386	Adjusted BIC penalty = 1.3697
4387	Adjusted BIC penalty = 1.3550
4388	Adjusted BIC penalty = 1.5194
4389	Adjusted BIC penalty = 1.3684
4390	Adjusted BIC penalty = 1.2654
4391	Adjusted BIC penalty = 1.2067
4392	Adjusted BIC penalty = 1.2452
4393	Adjusted BIC penalty = 1.2388
4394	Adjusted BIC penalty = 1.6112
4395	Adjusted BIC penalty = 1.4689
4396	Adjusted BIC penalty = 1.4003
4397	Adjusted BIC penalty = 1.3550
4398	Adjusted BIC penalty = 1.3334
4399	Adjusted BIC penalty = 1.3451
4400	Adjusted BIC penalty = 1.5309
4401	Adjusted BIC penalty = 1.3508
4402	Adjusted BIC penalty = 1.2878
4403	Adjusted BIC penalty = 1.1916
4404	Adjusted BIC penalty = 1.2255
4405	Adjusted BIC penalty = 1.2824
4406	Adjusted BIC penalty = 1.5937
4407	Adjusted BIC penalty = 1.4448
4408	Adjusted BIC penalty = 1.3671
4409	Adjusted BIC penalty = 1.3132
4410	Adjusted BIC penalty = 1.3050
4411	Adjusted BIC penalty = 1.3274
4412	Adjusted BIC penalty = 1.6256
4413	Adjusted BIC penalty = 1.5021
4414	Adjusted BIC penalty = 1.4359
4415	Adjusted BIC penalty = 1.4160
4416	Adjusted BIC penalty = 1.3697
4417	Adjusted BIC penalty = 1.3550
4418	Adjusted BIC penalty = 1.5580
4419	Adjusted BIC penalty = 1.3897
4420	Adjusted BIC penalty = 1.3164
4421	Adjusted BIC penalty = 1.2673
4422	Adjusted BIC penalty = 1.2693
4423	Adjusted BIC penalty = 1.3017
4424	Adjusted BIC penalty = 1.5252
4425	Adjusted BIC penalty = 1.3494
4426	Adjusted BIC penalty = 1.3017
4427	Adjusted BIC penalty = 1.1837
4428	Adjusted BIC penalty = 1.2344
4429	Adjusted BIC penalty = 1.2209
4430	Adjusted BIC penalty = 1.6246
4431	Adjusted BIC penalty = 1.5013
4432	Adjusted BIC penalty = 1.4348
4433	Adjusted BIC penalty = 1.4149
4434	Adjusted BIC penalty = 1.3697
4435	Adjusted BIC penalty = 1.3550
4436	Adjusted BIC penalty = 1.6137
4437	Adjusted BIC penalty = 1.4715
4438	Adjusted BIC penalty = 1.3991
4439	Adjusted BIC penalty = 1.3631
4440	Adjusted BIC penalty = 1.3334
4441	Adjusted BIC penalty = 1.3494
4442	Adjusted BIC penalty = 1.6137
4443	Adjusted BIC penalty = 1.4742
4444	Adjusted BIC penalty = 1.4014
4445	Adjusted BIC penalty = 1.3657
4446	Adjusted BIC penalty = 1.3334
4447	Adjusted BIC penalty = 1.3522
4448	Adjusted BIC penalty = 1.4869
4449	Adjusted BIC penalty = 1.3379
4450	Adjusted BIC penalty = 1.2535
4451	Adjusted BIC penalty = 1.1890
4452	Adjusted BIC penalty = 1.1942
4453	Adjusted BIC penalty = 1.1890
4454	Adjusted BIC penalty = 1.5592
4455	Adjusted BIC penalty = 1.5444
4456	Adjusted BIC penalty = 1.4942
4457	Adjusted BIC penalty = 1.4127
4458	Adjusted BIC penalty = 1.4266
4459	Adjusted BIC penalty = 1.5904
4460	Adjusted BIC penalty = 1.4338
4461	Adjusted BIC penalty = 1.3522
4462	Adjusted BIC penalty = 1.2965
4463	Adjusted BIC penalty = 1.3132
4464	Adjusted BIC penalty = 1.6112
4465	Adjusted BIC penalty = 1.4671
4466	Adjusted BIC penalty = 1.3956
4467	Adjusted BIC penalty = 1.3550
4468	Adjusted BIC penalty = 1.3212
4469	Adjusted BIC penalty = 1.3379
4470	Adjusted BIC penalty = 1.6112
4471	Adjusted BIC penalty = 1.4680
4472	Adjusted BIC penalty = 1.4003
4473	Adjusted BIC penalty = 1.3550
4474	Adjusted BIC penalty = 1.3289
4475	Adjusted BIC penalty = 1.3494
4476	Adjusted BIC penalty = 1.5535
4477	Adjusted BIC penalty = 1.3735
4478	Adjusted BIC penalty = 1.2965
4479	Adjusted BIC penalty = 1.2473
4480	Adjusted BIC penalty = 1.2344
4481	Adjusted BIC penalty = 1.2731
4482	Adjusted BIC penalty = 1.6764
4483	Adjusted BIC penalty = 1.5586
4484	Adjusted BIC penalty = 1.5431
4485	Adjusted BIC penalty = 1.4942
4486	Adjusted BIC penalty = 1.4127
4487	Adjusted BIC penalty = 1.4266
4488	Adjusted BIC penalty = 1.6132
4489	Adjusted BIC penalty = 1.4742
4490	Adjusted BIC penalty = 1.4014
4491	Adjusted BIC penalty = 1.3644
4492	Adjusted BIC penalty = 1.3334
4493	Adjusted BIC penalty = 1.3508
4494	Adjusted BIC penalty = 1.6256
4495	Adjusted BIC penalty = 1.5021
4496	Adjusted BIC penalty = 1.4359
4497	Adjusted BIC penalty = 1.4160
4498	Adjusted BIC penalty = 1.3697
4499	Adjusted BIC penalty = 1.6768
4500	Adjusted BIC penalty = 1.5592
4501	Adjusted BIC penalty = 1.5438
4502	Adjusted BIC penalty = 1.4942
4503	Adjusted BIC penalty = 1.4127
4504	Adjusted BIC penalty = 1.4266
4505	Adjusted BIC penalty = 1.5926
4506	Adjusted BIC penalty = 1.4328
4507	Adjusted BIC penalty = 1.3735
4508	Adjusted BIC penalty = 1.3212
4509	Adjusted BIC penalty = 1.2983
4510	Adjusted BIC penalty = 1.3304
4511	Adjusted BIC penalty = 1.5173
4512	Adjusted BIC penalty = 1.3644
4513	Adjusted BIC penalty = 1.2514
4514	Adjusted BIC penalty = 1.2042
4515	Adjusted BIC penalty = 1.2431
4516	Adjusted BIC penalty = 1.1967
4517	Adjusted BIC penalty = 1.5194
4518	Adjusted BIC penalty = 1.3710
4519	Adjusted BIC penalty = 1.2615
4520	Adjusted BIC penalty = 1.2186
4521	Adjusted BIC penalty = 1.2452
4522	Adjusted BIC penalty = 1.2209
4523	Adjusted BIC penalty = 1.5980
4524	Adjusted BIC penalty = 1.4428
4525	Adjusted BIC penalty = 1.3799
4526	Adjusted BIC penalty = 1.3289
4527	Adjusted BIC penalty = 1.3017
4528	Adjusted BIC penalty = 1.3319
4529	Adjusted BIC penalty = 1.6127
4530	Adjusted BIC penalty = 1.4724
4531	Adjusted BIC penalty = 1.4014
4532	Adjusted BIC penalty = 1.3631
4533	Adjusted BIC penalty = 1.3334
4534	Adjusted BIC penalty = 1.3480
4535	Adjusted BIC penalty = 1.6251
4536	Adjusted BIC penalty = 1.5029
4537	Adjusted BIC penalty = 1.4359
4538	Adjusted BIC penalty = 1.4160
4539	Adjusted BIC penalty = 1.3697
4540	Adjusted BIC penalty = 1.3550
4541	Adjusted BIC penalty = 1.5825
4542	Adjusted BIC penalty = 1.4083
4543	Adjusted BIC penalty = 1.3408
4544	Adjusted BIC penalty = 1.2750
4545	Adjusted BIC penalty = 1.2842
4546	Adjusted BIC penalty = 1.3100
4547	Adjusted BIC penalty = 1.5371
4548	Adjusted BIC penalty = 1.3631
4549	Adjusted BIC penalty = 1.3180
4550	Adjusted BIC penalty = 1.2654
4551	Adjusted BIC penalty = 1.2067
4552	Adjusted BIC penalty = 1.2654
4553	Adjusted BIC penalty = 1.6256
4554	Adjusted BIC penalty = 1.5037
4555	Adjusted BIC penalty = 1.4359
4556	Adjusted BIC penalty = 1.4160
4557	Adjusted BIC penalty = 1.3697
4558	Adjusted BIC penalty = 1.3550
4559	Adjusted BIC penalty = 1.6736
4560	Adjusted BIC penalty = 1.5586
4561	Adjusted BIC penalty = 1.5438
4562	Adjusted BIC penalty = 1.4926
4563	Adjusted BIC penalty = 1.4127
4564	Adjusted BIC penalty = 1.4266
4565	Adjusted BIC penalty = 1.6060
4566	Adjusted BIC penalty = 1.4571
4567	Adjusted BIC penalty = 1.3885
4568	Adjusted BIC penalty = 1.3437
4569	Adjusted BIC penalty = 1.3164
4570	Adjusted BIC penalty = 1.3349
4571	Adjusted BIC penalty = 1.5173
4572	Adjusted BIC penalty = 1.3466
4573	Adjusted BIC penalty = 1.3050
4574	Adjusted BIC penalty = 1.2067
4575	Adjusted BIC penalty = 1.2091
4576	Adjusted BIC penalty = 1.2787
4577	Adjusted BIC penalty = 1.5980
4578	Adjusted BIC penalty = 1.4308
4579	Adjusted BIC penalty = 1.3657
4580	Adjusted BIC penalty = 1.2965
4581	Adjusted BIC penalty = 1.3033
4582	Adjusted BIC penalty = 1.3319
4583	Adjusted BIC penalty = 1.4767
4584	Adjusted BIC penalty = 1.2731
4585	Adjusted BIC penalty = 1.2409
4586	Adjusted BIC penalty = 1.1371
4587	Adjusted BIC penalty = 1.1206
4588	Adjusted BIC penalty = 1.1967
4589	Adjusted BIC penalty = 1.5756
4590	Adjusted BIC penalty = 1.4287
4591	Adjusted BIC penalty = 1.3437
4592	Adjusted BIC penalty = 1.3000
4593	Adjusted BIC penalty = 1.2895
4594	Adjusted BIC penalty = 1.3033
4595	Adjusted BIC penalty = 1.5991
4596	Adjusted BIC penalty = 1.4515
4597	Adjusted BIC penalty = 1.3824
4598	Adjusted BIC penalty = 1.3423
4599	Adjusted BIC penalty = 1.3164
4600	Adjusted BIC penalty = 1.3349
4601	Adjusted BIC penalty = 1.6101
4602	Adjusted BIC penalty = 1.4617
4603	Adjusted BIC penalty = 1.3945
4604	Adjusted BIC penalty = 1.3494
4605	Adjusted BIC penalty = 1.3243
4606	Adjusted BIC penalty = 1.3394
4607	Adjusted BIC penalty = 1.6034
4608	Adjusted BIC penalty = 1.4418
4609	Adjusted BIC penalty = 1.3748
4610	Adjusted BIC penalty = 1.3050
4611	Adjusted BIC penalty = 1.3334
4612	Adjusted BIC penalty = 1.5986
4613	Adjusted BIC penalty = 1.4477
4614	Adjusted BIC penalty = 1.3697
4615	Adjusted BIC penalty = 1.3259
4616	Adjusted BIC penalty = 1.2948
4617	Adjusted BIC penalty = 1.3304
4618	Adjusted BIC penalty = 1.5316
4619	Adjusted BIC penalty = 1.4083
4620	Adjusted BIC penalty = 1.3408
4621	Adjusted BIC penalty = 1.2787
4622	Adjusted BIC penalty = 1.3033
4623	Adjusted BIC penalty = 1.3196
4624	Adjusted BIC penalty = 1.5975
4625	Adjusted BIC penalty = 1.4448
4626	Adjusted BIC penalty = 1.3710
4627	Adjusted BIC penalty = 1.3212
4628	Adjusted BIC penalty = 1.3033
4629	Adjusted BIC penalty = 1.3334
4630	Adjusted BIC penalty = 1.5418
4631	Adjusted BIC penalty = 1.3774
4632	Adjusted BIC penalty = 1.2913
4633	Adjusted BIC penalty = 1.2300
4634	Adjusted BIC penalty = 1.2514
4635	Adjusted BIC penalty = 1.6101
4636	Adjusted BIC penalty = 1.4626
4637	Adjusted BIC penalty = 1.3968
4638	Adjusted BIC penalty = 1.3508
4639	Adjusted BIC penalty = 1.3274
4640	Adjusted BIC penalty = 1.3394
4641	Adjusted BIC penalty = 1.5458
4642	Adjusted BIC penalty = 1.3710
4643	Adjusted BIC penalty = 1.3132
4644	Adjusted BIC penalty = 1.2575
4645	Adjusted BIC penalty = 1.2232
4646	Adjusted BIC penalty = 1.2731
4647	Adjusted BIC penalty = 1.6132
4648	Adjusted BIC penalty = 1.4724
4649	Adjusted BIC penalty = 1.3991
4650	Adjusted BIC penalty = 1.3644
4651	Adjusted BIC penalty = 1.3349
4652	Adjusted BIC penalty = 1.3522
4653	Adjusted BIC penalty = 1.6044
4654	Adjusted BIC penalty = 1.4590
4655	Adjusted BIC penalty = 1.3885
4656	Adjusted BIC penalty = 1.3408
4657	Adjusted BIC penalty = 1.3212
4658	Adjusted BIC penalty = 1.3408
4659	Adjusted BIC penalty = 1.6101
4660	Adjusted BIC penalty = 1.4590
4661	Adjusted BIC penalty = 1.3968
4662	Adjusted BIC penalty = 1.3508
4663	Adjusted BIC penalty = 1.3274
4664	Adjusted BIC penalty = 1.3394
4665	Adjusted BIC penalty = 1.5555
4666	Adjusted BIC penalty = 1.3933
4667	Adjusted BIC penalty = 1.3132
4668	Adjusted BIC penalty = 1.2673
4669	Adjusted BIC penalty = 1.2693
4670	Adjusted BIC penalty = 1.3050
4671	Adjusted BIC penalty = 1.5785
4672	Adjusted BIC penalty = 1.4192
4673	Adjusted BIC penalty = 1.3394
4674	Adjusted BIC penalty = 1.2824
4675	Adjusted BIC penalty = 1.2750
4676	Adjusted BIC penalty = 1.2805
4677	Adjusted BIC penalty = 1.6122
4678	Adjusted BIC penalty = 1.4662
4679	Adjusted BIC penalty = 1.3956
4680	Adjusted BIC penalty = 1.3563
4681	Adjusted BIC penalty = 1.3289
4682	Adjusted BIC penalty = 1.3408
4683	Adjusted BIC penalty = 1.6044
4684	Adjusted BIC penalty = 1.4524
4685	Adjusted BIC penalty = 1.3786
4686	Adjusted BIC penalty = 1.3289
4687	Adjusted BIC penalty = 1.3116
4688	Adjusted BIC penalty = 1.3364
4689	Adjusted BIC penalty = 1.6055
4690	Adjusted BIC penalty = 1.4534
4691	Adjusted BIC penalty = 1.3897
4692	Adjusted BIC penalty = 1.3289
4693	Adjusted BIC penalty = 1.3164
4694	Adjusted BIC penalty = 1.3364
4695	Adjusted BIC penalty = 1.5762
